congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
112,House,21138,45,3,LA,200,0,1,"LANDRY, Jeff",L000574,1970,,0.614,-0.112,-201.59879,0.861,1348,88,,0.61,-0.171
112,House,90327,45,5,LA,200,0,1,"ALEXANDER, Rodney",A000361,1946,,0.331,0.408,-156.77595,0.894,1400,69,,0.29,0.364
112,House,20328,2,2,ME,100,0,1,"MICHAUD, Michael H.",M001149,1955,,-0.283,-0.071,-403.33004,0.754,1426,173,,-0.236,-0.187
112,House,20920,2,1,ME,100,0,1,"PINGREE, Chellie",P000597,1955,,-0.422,-0.365,-177.51666,0.88043,1394,71,,-0.434,-0.377
112,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.382,0.122,-219.3264,0.85266,1376,85,,-0.41,0.152
112,House,20329,52,2,MD,100,0,1,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.299,0.12,-291.17898,0.80953,1378,103,,-0.311,0.163
112,House,20330,52,8,MD,100,0,1,"VAN HOLLEN, Christopher",V000128,1959,,-0.398,-0.225,-178.33998,0.88095,1407,79,,-0.39,-0.081
112,House,20724,52,3,MD,100,0,1,"SARBANES, John",S001168,1962,,-0.466,-0.078,-168.1822,0.88882,1427,91,,-0.476,-0.053
112,House,20763,52,4,MD,100,0,1,"EDWARDS, Donna F.",E000290,1958,,-0.562,-0.294,-172.40265,0.886,1418,74,,-0.56,-0.256
112,House,21139,52,1,MD,200,0,1,"HARRIS, Andy",H001052,1957,,0.674,-0.371,-433.72819,0.73743,1424,160,,0.534,-0.383
112,House,29356,52,6,MD,200,0,1,"BARTLETT, Roscoe Gardner",B000208,1926,,0.493,-0.091,-390.64968,0.757,1404,149,,0.424,-0.287
112,House,29587,52,7,MD,100,0,1,"CUMMINGS, Elijah Eugene",C000984,1951,2019.0,-0.438,-0.148,-186.52182,0.87593,1408,84,,-0.495,-0.057
112,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.517,-0.47,-139.27225,0.90505,1396,63,,-0.535,-0.399
112,House,14824,3,4,MA,100,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534,-224.92067,0.85,1382,73,,-0.407,-0.532
112,House,15616,3,2,MA,100,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.106,-145.32983,0.89634,1328,56,,-0.438,-0.257
112,House,20119,3,9,MA,100,0,1,"LYNCH, Stephen F.",L000562,1955,,-0.342,0.049,-332.37584,0.7896,1407,146,,-0.339,-0.056
112,House,20754,3,5,MA,100,0,1,"TSONGAS, Nicola S. (Niki)",T000465,1946,,-0.396,-0.199,-183.33596,0.87517,1375,79,,-0.353,-0.214
112,House,21140,3,10,MA,100,0,1,"KEATING, William R.",K000375,1952,,-0.329,-0.1,-239.16214,0.84307,1401,116,,-0.345,-0.238
112,House,29123,3,1,MA,100,0,1,"OLVER, John Walter",O000085,1936,2023.0,-0.577,-0.207,-147.69865,0.892,1295,63,,-0.601,-0.257
112,House,29729,3,3,MA,100,0,1,"McGOVERN, James P.",M000312,1959,,-0.538,-0.343,-143.45957,0.90429,1426,73,,-0.507,-0.464
112,House,29730,3,6,MA,100,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-165.07451,0.889,1402,71,,-0.455,-0.363
112,House,29919,3,8,MA,100,0,1,"CAPUANO, Michael Everett",C001037,1952,,-0.58,-0.082,-178.18955,0.88065,1402,87,,-0.562,-0.251
112,House,2605,23,15,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,2019.0,-0.448,0.313,-249.71431,0.835,1384,113,,-0.431,0.313
112,House,10713,23,14,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,2019.0,-0.658,-0.512,-201.91859,0.86231,1363,81,,-0.569,-0.424
112,House,14430,23,5,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,2021.0,-0.385,0.011,-202.06503,0.868,1423,64,,-0.466,0.194
112,House,15033,23,12,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091,-176.43372,0.884,1431,67,,-0.388,0.015
112,House,15446,23,6,MI,200,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.32,-0.355,-295.94787,0.81352,1434,104,,0.408,-0.272
112,House,20120,23,8,MI,200,0,1,"ROGERS, Mike",R000572,1963,,0.4,0.098,-170.54424,0.887,1418,64,,0.426,0.223
112,House,20331,23,10,MI,200,0,1,"MILLER, Candice S.",M001150,1954,,0.343,-0.001,-282.56851,0.821,1432,121,,0.435,-0.232
112,House,20332,23,11,MI,200,1,1,"McCOTTER, Thaddeus George",M001147,1965,,0.335,0.012,-255.47863,0.809,1206,113,,0.36,0.003
112,House,20725,23,7,MI,200,0,1,"WALBERG, Tim",W000798,1951,,0.499,0.163,-208.82167,0.86342,1422,94,,0.569,-0.042
112,House,20923,23,9,MI,100,0,1,"PETERS, Gary C.",P000595,1958,,-0.249,-0.185,-376.99886,0.7617,1385,166,,-0.271,-0.264
112,House,21141,23,1,MI,200,0,1,"BENISHEK, Dan",B001271,1952,2021.0,0.491,-0.15,-274.7757,0.825,1426,131,,0.592,-0.367
112,House,21142,23,2,MI,200,0,1,"HUIZENGA, Bill",H001058,1969,,0.531,0.053,-220.20422,0.85532,1409,98,,0.651,-0.229
112,House,21143,23,3,MI,200,0,1,"AMASH, Justin",A000367,1980,,0.654,-0.757,-442.64186,0.72794,1394,216,,0.821,-0.571
112,House,21145,23,13,MI,100,0,1,"CLARKE, Hansen",C001085,1957,,-0.478,-0.192,-153.9563,0.898,1424,66,,-0.469,-0.221
112,House,29124,23,4,MI,200,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,-202.67203,0.867,1421,77,,0.393,0.001
112,House,31100,23,11,MI,100,2,2,"CURSON, David Alan",C001089,1948,2024.0,-0.409,0.81,-3.95402,0.873,29,2,,-0.416,0.83
112,House,20122,33,4,MN,100,0,1,"McCOLLUM, Betty",M001143,1954,,-0.419,-0.186,-182.66014,0.87406,1357,74,,-0.425,-0.143
112,House,20333,33,2,MN,200,0,1,"KLINE, John",K000363,1947,,0.49,0.154,-146.37568,0.903,1433,43,,0.511,0.241
112,House,20726,33,1,MN,100,0,1,"WALZ, Tim",W000799,1964,,-0.275,0.131,-335.79454,0.78808,1410,141,,-0.289,0.219
112,House,20727,33,5,MN,100,0,1,"ELLISON, Keith",E000288,1963,,-0.537,-0.58,-140.33274,0.89834,1309,46,,-0.522,-0.54
112,House,20728,33,6,MN,200,0,1,"BACHMANN, Michele",B001256,1956,,0.584,-0.03,-205.16136,0.832,1113,76,,0.624,-0.19
112,House,20924,33,3,MN,200,0,1,"PAULSEN, Erik",P000594,1965,,0.402,-0.191,-262.01765,0.83107,1416,99,,0.412,-0.2
112,House,21146,33,8,MN,200,0,1,"CRAVAACK, Chip",C001086,1959,,0.366,0.144,-240.99513,0.844,1425,107,,0.365,0.148
112,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-606.47181,0.64884,1402,266,,-0.147,0.76
112,House,20925,46,3,MS,200,0,1,"HARPER, Gregg",H001045,1956,,0.384,0.48,-153.20806,0.89813,1426,68,,0.354,0.548
112,House,21147,46,1,MS,200,0,1,"NUNNELEE, Alan",N000186,1958,2015.0,0.488,0.574,-154.09511,0.895,1395,66,,0.484,0.399
112,House,21148,46,4,MS,200,0,1,"PALAZZO, Steven",P000601,1970,,0.535,0.45,-155.99238,0.89617,1423,76,,0.457,0.585
112,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.519,0.391,-272.18726,0.82088,1379,133,,-0.546,0.451
112,House,20123,34,2,MO,200,0,1,"AKIN, W. Todd",A000358,1947,2021.0,0.612,0.235,-128.91502,0.898,1198,51,,0.561,0.152
112,House,20124,34,6,MO,200,0,1,"GRAVES, Samuel",G000546,1963,,0.448,0.162,-205.93302,0.86137,1380,84,,0.493,0.214
112,House,20147,34,1,MO,100,0,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.078,-197.27788,0.86598,1371,84,,-0.519,-0.165
112,House,20516,34,3,MO,100,0,1,"CARNAHAN, Russ",C001060,1958,,-0.347,-0.005,-188.89602,0.874,1397,66,,-0.387,0.011
112,House,20517,34,5,MO,100,0,1,"CLEAVER, Emanuel, II",C001061,1944,,-0.454,-0.001,-227.121,0.84754,1373,93,,-0.46,-0.032
112,House,20926,34,9,MO,200,0,1,"LUETKEMEYER, Blaine",L000569,1952,,0.45,0.247,-152.17721,0.89905,1430,54,,0.459,0.476
112,House,21149,34,4,MO,200,0,1,"HARTZLER, Vicky",H001053,1960,,0.478,0.229,-194.03782,0.87143,1410,78,,0.509,0.221
112,House,21150,34,7,MO,200,0,1,"LONG, Billy",L000576,1955,,0.544,0.244,-196.02495,0.86829,1388,76,,0.62,0.262
112,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,-253.72397,0.833,1389,113,,0.295,0.117
112,House,20125,64,1,MT,200,0,1,"REHBERG, Denny",R000571,1955,,0.337,0.244,-243.05497,0.844,1429,101,,0.309,0.189
112,House,20518,35,1,NE,200,0,1,"FORTENBERRY, Jeff",F000449,1960,,0.304,-0.061,-353.61125,0.77595,1394,141,,0.293,-0.2
112,House,20729,35,3,NE,200,0,1,"SMITH, Adrian",S001172,1970,,0.51,0.254,-164.16936,0.89111,1424,72,,0.495,0.331
112,House,29921,35,2,NE,200,0,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-320.70919,0.798,1419,145,,0.407,-0.1
112,House,20730,65,2,NV,200,1,1,"HELLER, Dean",H001041,1960,,0.463,-0.459,-65.65019,0.78899,277,27,,0.711,-0.703
112,House,21151,65,3,NV,200,0,1,"HECK, Joe",H001055,1961,,0.324,0.014,-321.85278,0.799,1433,139,,0.308,0.024
112,House,21196,65,2,NV,200,2,2,"AMODEI, Mark E.",A000369,1958,,0.384,0.213,-106.51898,0.86509,735,43,,0.447,-0.035
112,House,29922,65,1,NV,100,0,1,"BERKLEY, Shelley",B001231,1951,,-0.302,0.024,-306.58093,0.805,1410,116,,-0.288,0.056
112,House,21152,4,1,NH,200,0,1,"GUINTA, Frank",G000570,1970,,0.433,0.164,-175.63493,0.882,1396,75,,0.433,0.074
112,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556,-428.01426,0.738,1408,207,,0.257,-0.377
112,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.182,-0.173,-375.93229,0.7664,1413,164,,0.228,-0.277
112,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.162,-166.40136,0.89015,1430,71,,-0.519,-0.225
112,House,15619,12,10,NJ,100,1,1,"PAYNE, Donald Milford",P000149,1934,2012.0,-0.592,-0.547,-80.02229,0.906,815,38,,-0.602,-0.535
112,House,20336,12,5,NJ,200,0,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-196.80116,0.87,1409,91,,0.742,-0.244
112,House,20542,12,13,NJ,100,0,1,"SIRES, Albio",S001165,1951,,-0.404,0.098,-210.22609,0.85898,1383,95,,-0.413,0.119
112,House,20929,12,7,NJ,200,0,1,"LANCE, Leonard",L000567,1952,,0.329,-0.237,-335.93674,0.79102,1433,147,,0.337,-0.259
112,House,21153,12,3,NJ,200,0,1,"RUNYAN, Jon",R000594,1973,,0.222,0.089,-237.40857,0.846,1418,82,,0.228,0.115
112,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-269.69375,0.823,1384,116,,-0.411,0.092
112,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224,-434.6886,0.7385,1434,207,,0.226,-0.274
112,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262,-271.41462,0.81478,1325,107,,0.246,0.1
112,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,2024.0,-0.369,-0.004,-186.11424,0.8696,1332,81,,-0.429,0.105
112,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092,-188.17851,0.87,1355,77,,-0.394,0.08
112,House,29923,12,12,NJ,100,0,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-172.99068,0.886,1425,61,,-0.482,-0.334
112,House,31103,12,10,NJ,100,2,2,"PAYNE, Donald, Jr.",P000604,1958,2024.0,-0.52,-0.096,-2.79259,0.90174,27,0,,-0.43,-0.374
112,House,20337,66,2,NM,200,0,1,"PEARCE, Stevan",P000588,1947,,0.472,0.064,-269.22746,0.82483,1398,121,,0.502,0.034
112,House,20930,66,1,NM,100,0,1,"HEINRICH, Martin",H001046,1971,,-0.334,-0.004,-310.69911,0.7959,1361,119,,-0.287,-0.019
112,House,20932,66,3,NM,100,0,1,"LUJÁN, Ben Ray",L000570,1972,,-0.379,0.03,-240.52521,0.84245,1403,99,,-0.342,-0.032
112,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-165.79793,0.869,1182,75,,-0.479,-0.188
112,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-218.71898,0.848,1323,97,,-0.429,0.081
112,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-185.75804,0.868,1307,75,,-0.53,-0.058
112,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-128.88375,0.89319,1141,60,,-0.483,-0.261
112,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-237.17847,0.83811,1343,97,,-0.426,0.141
112,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,2025.0,-0.389,-0.152,-179.54108,0.8794,1397,86,,-0.385,0.012
112,House,20129,13,2,NY,100,0,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-212.79055,0.86,1413,86,,-0.394,0.1
112,House,20338,13,1,NY,100,0,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-235.4931,0.843,1383,96,,-0.338,-0.048
112,House,20519,13,27,NY,100,0,1,"HIGGINS, Brian",H001038,1959,,-0.348,-0.032,-230.82057,0.8488,1408,86,,-0.329,-0.031
112,House,20733,13,11,NY,100,0,1,"CLARKE, Yvette Diane",C001067,1964,,-0.608,-0.262,-159.14015,0.89093,1378,73,,-0.646,-0.182
112,House,20934,13,21,NY,100,0,1,"TONKO, Paul",T000469,1949,,-0.416,-0.262,-165.28856,0.89048,1425,60,,-0.418,-0.303
112,House,20936,13,26,NY,200,1,1,"LEE, Christopher John",L000568,1964,,0.313,0.16,,,,,,0.47,0.878
112,House,20957,13,23,NY,100,0,1,"OWENS, William",O000169,1949,,-0.182,0.409,-582.44831,0.659,1398,274,,-0.171,0.342
112,House,21101,13,29,NY,200,0,1,"REED, Thomas W. II",R000585,1971,,0.269,0.12,-316.65025,0.80012,1420,127,,0.347,0.001
112,House,21154,13,13,NY,200,0,1,"GRIMM, Michael G.",G000569,1970,,0.219,0.136,-278.69979,0.821,1411,115,,0.236,0.137
112,House,21155,13,19,NY,200,0,1,"HAYWORTH, Nan",H001054,1959,,0.282,-0.182,-360.58358,0.776,1424,151,,0.286,-0.208
112,House,21156,13,20,NY,200,0,1,"GIBSON, Christopher",G000564,1964,,0.203,-0.455,-615.20738,0.65,1427,305,,0.233,-0.529
112,House,21157,13,24,NY,200,0,1,"HANNA, Richard",H001051,1951,2020.0,0.215,-0.145,-417.08572,0.741,1390,181,,0.238,-0.197
112,House,21158,13,25,NY,200,0,1,"BUERKLE, Ann Marie",B001276,1951,,0.579,0.253,-157.14503,0.894,1407,68,,0.57,0.133
112,House,21194,13,26,NY,100,2,2,"HOCHUL, Kathleen C.",H001062,1958,,-0.239,0.317,-382.73427,0.701,1077,158,,-0.219,0.232
112,House,21197,13,9,NY,200,2,2,"TURNER, Robert L.",T000471,1941,,0.281,0.302,-100.34413,0.875,753,32,,0.283,0.242
112,House,29134,13,16,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-155.96934,0.89507,1407,63,,-0.511,-0.35
112,House,29375,13,3,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.259,-0.03,-267.49422,0.82686,1407,98,,0.227,0.227
112,House,29377,13,8,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.507,-0.48,-144.69382,0.89886,1357,64,,-0.502,-0.461
112,House,29378,13,12,NY,100,0,1,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.368,-147.90998,0.89688,1359,70,,-0.537,-0.401
112,House,29379,13,14,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.285,-178.84932,0.87902,1387,77,,-0.389,-0.364
112,House,29380,13,22,NY,100,0,1,"HINCHEY, Maurice Dunlea",H000627,1938,2017.0,-0.575,-0.007,-160.82802,0.872,1178,69,,-0.559,0.047
112,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-246.12083,0.833,1343,86,,-0.317,0.08
112,House,29776,13,6,NY,100,0,1,"MEEKS, Gregory W.",M001137,1953,,-0.415,-0.063,-192.95453,0.86047,1284,80,,-0.435,0.03
112,House,29925,13,7,NY,100,0,1,"CROWLEY, Joseph",C001038,1962,,-0.412,-0.07,-172.86959,0.88218,1379,69,,-0.412,-0.172
112,House,29926,13,9,NY,100,1,1,"WEINER, Anthony D.",W000792,1964,,-0.408,-0.371,-64.57824,0.843,379,32,,-0.404,-0.568
112,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015.0,0.52,-0.081,-274.73379,0.809,1293,111,,0.495,-0.275
112,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-191.36509,0.87434,1425,76,,-0.43,-0.026
112,House,20340,47,1,NC,100,0,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.184,-252.73006,0.82835,1342,84,,-0.389,0.213
112,House,20341,47,13,NC,100,0,1,"MILLER, Brad",M001154,1953,,-0.376,0.063,-224.07065,0.854,1423,91,,-0.444,0.171
112,House,20521,47,5,NC,200,0,1,"FOXX, Virginia Ann",F000450,1943,,0.624,0.174,-248.28849,0.84071,1431,101,,0.682,0.08
112,House,20522,47,10,NC,200,0,1,"McHENRY, Patrick T.",M001156,1975,,0.524,0.156,-168.12497,0.886,1389,68,,0.606,0.016
112,House,20737,47,11,NC,100,0,1,"SHULER, Heath",S001171,1971,,-0.07,0.224,-624.4027,0.613,1274,324,,-0.06,0.069
112,House,20938,47,8,NC,100,0,1,"KISSELL, Larry",K000369,1951,,-0.182,0.375,-599.6391,0.655,1419,289,,-0.143,0.256
112,House,21159,47,2,NC,200,0,1,"ELLMERS, Renee",E000291,1964,,0.406,0.338,-144.17439,0.903,1406,62,,0.456,0.383
112,House,29383,47,12,NC,100,0,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-208.28909,0.861,1390,75,,-0.46,-0.089
112,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,2019.0,0.244,-0.362,-1135.01523,0.44221,1391,498,,0.144,-0.372
112,House,29549,47,9,NC,200,0,1,"MYRICK, Sue",M001134,1941,,0.56,0.027,-170.32693,0.879,1316,72,,0.518,0.166
112,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-686.80963,0.606,1370,320,,-0.13,0.366
112,House,21160,36,1,ND,200,0,1,"BERG, Rick",B001272,1959,,0.328,0.427,-175.89691,0.882,1398,77,,0.333,0.306
112,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.341,0.133,-271.47282,0.8206,1373,117,,-0.401,0.15
112,House,20130,24,12,OH,200,0,1,"TIBERI, Patrick (Pat)",T000462,1962,,0.386,-0.026,-259.57191,0.83261,1417,127,,0.32,0.028
112,House,20342,24,3,OH,200,0,1,"TURNER, Michael R.",T000463,1960,,0.265,0.259,-238.45426,0.84592,1425,97,,0.254,0.171
112,House,20343,24,17,OH,100,0,1,"RYAN, Timothy J.",R000577,1973,,-0.402,0.208,-288.20386,0.81525,1411,155,,-0.438,0.265
112,House,20540,24,2,OH,200,0,1,"SCHMIDT, Jean",S001164,1951,,0.467,-0.1,-237.32072,0.843,1385,89,,0.467,-0.149
112,House,20738,24,4,OH,200,0,1,"JORDAN, Jim",J000289,1964,,0.712,-0.184,-140.67909,0.90459,1403,53,,0.731,-0.121
112,House,20740,24,13,OH,100,0,1,"SUTTON, Betty",S001174,1963,,-0.44,0.165,-220.09753,0.853,1387,105,,-0.428,0.14
112,House,20755,24,5,OH,200,0,1,"LATTA, Robert E.",L000566,1956,,0.509,0.286,-136.68388,0.90902,1433,52,,0.508,0.365
112,House,20940,24,7,OH,200,0,1,"AUSTRIA, Steve",A000365,1958,,0.367,0.305,-146.36115,0.899,1380,60,,0.326,0.454
112,House,20941,24,11,OH,100,0,1,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-195.1823,0.87098,1413,75,,-0.609,0.06
112,House,21162,24,6,OH,200,0,1,"JOHNSON, Bill",J000292,1954,,0.436,0.235,-234.03292,0.84913,1431,99,,0.463,0.155
112,House,21163,24,15,OH,200,0,1,"STIVERS, Steve",S001187,1965,,0.3,0.269,-214.70793,0.84344,1261,97,,0.271,0.162
112,House,21164,24,16,OH,200,0,1,"RENACCI, Jim",R000586,1958,,0.387,0.143,-294.44229,0.81332,1425,130,,0.395,0.012
112,House,21165,24,18,OH,200,0,1,"GIBBS, Bob",G000563,1954,,0.484,0.284,-165.48391,0.89079,1431,80,,0.429,0.305
112,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,,,,,,0.052,0.912
112,House,29550,24,1,OH,200,0,1,"CHABOT, Steve",C000266,1953,,0.542,-0.137,-186.64146,0.8778,1432,70,,0.622,-0.158
112,House,29553,24,14,OH,200,0,1,"LaTOURETTE, Steven C.",L000553,1954,2016.0,0.211,-0.063,-316.31448,0.795,1382,116,,0.179,0.073
112,House,29748,24,10,OH,100,0,1,"KUCINICH, Dennis",K000336,1946,,-0.582,0.024,-333.82678,0.782,1357,130,,-0.79,-0.071
112,House,20131,53,1,OK,200,0,1,"SULLIVAN, John",S001155,1965,,0.513,0.173,-170.21479,0.879,1320,79,,0.471,0.125
112,House,20344,53,4,OK,200,0,1,"COLE, Tom",C001053,1949,,0.323,0.411,-184.27885,0.87829,1420,76,,0.289,0.401
112,House,20523,53,2,OK,100,0,1,"BOREN, Daniel David",B001254,1973,,-0.112,0.994,-367.20212,0.764,1363,161,,-0.071,0.887
112,House,21166,53,5,OK,200,0,1,"LANKFORD, James",L000575,1968,,0.591,0.147,-163.89176,0.8915,1427,67,,0.535,0.154
112,House,29393,53,3,OK,200,0,1,"LUCAS, Frank D.",L000491,1960,,0.361,0.453,-149.72628,0.89959,1415,54,,0.295,0.58
112,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.427,-0.002,-509.78123,0.69534,1403,208,,-0.277,-0.202
112,House,20944,72,5,OR,100,0,1,"SCHRADER, Kurt",S001180,1951,,-0.182,0.054,-601.1127,0.6475,1383,267,,-0.174,-0.021
112,House,21198,72,1,OR,100,2,2,"BONAMICI, Suzanne",B001278,1954,,-0.4,-0.416,-52.59588,0.90686,538,22,,-0.389,-0.36
112,House,29588,72,3,OR,100,0,1,"BLUMENAUER, Earl",B000574,1948,,-0.426,-0.626,-229.82031,0.84421,1357,86,,-0.39,-0.551
112,House,29931,72,1,OR,100,1,1,"WU, David",W000793,1955,,-0.37,0.031,-151.21454,0.791,644,66,,-0.344,-0.24
112,House,29932,72,2,OR,200,0,1,"WALDEN, Greg",W000791,1957,,0.333,-0.011,-257.76783,0.83453,1425,109,,0.366,-0.118
112,House,20134,14,9,PA,200,0,1,"SHUSTER, William (Bill)",S001154,1961,,0.374,0.323,-171.87619,0.88501,1407,77,,0.316,0.369
112,House,20135,14,19,PA,200,0,1,"PLATTS, Todd",P000585,1962,,0.252,-0.15,-334.14125,0.787,1394,144,,0.217,-0.041
112,House,20345,14,6,PA,200,0,1,"GERLACH, Jim",G000549,1955,,0.221,-0.107,-355.083,0.779,1421,157,,0.209,-0.056
112,House,20346,14,18,PA,200,0,1,"MURPHY, Timothy",M001151,1952,,0.258,0.198,-274.78477,0.82484,1427,116,,0.356,0.093
112,House,20524,14,8,PA,200,0,1,"FITZPATRICK, Michael G.",F000451,1963,2020.0,0.202,-0.186,-502.77446,0.702,1423,241,,0.253,-0.376
112,House,20525,14,13,PA,100,0,1,"SCHWARTZ, Allyson Y.",S001162,1948,,-0.343,-0.008,-194.17973,0.869,1381,74,,-0.342,-0.035
112,House,20526,14,15,PA,200,0,1,"DENT, Charles W.",D000604,1960,,0.244,-0.085,-363.70595,0.7757,1432,159,,0.233,-0.107
112,House,20743,14,4,PA,100,0,1,"ALTMIRE, Jason",A000362,1968,,-0.133,0.59,-590.23517,0.661,1424,283,,-0.164,0.624
112,House,20946,14,5,PA,200,0,1,"THOMPSON, Glenn",T000467,1959,,0.335,0.336,-250.59142,0.83915,1429,98,,0.295,0.246
112,House,20960,14,12,PA,100,0,1,"CRITZ, Mark S.",C001081,1962,,-0.326,0.945,-402.73264,0.754,1425,162,,-0.331,0.839
112,House,21167,14,3,PA,200,0,1,"KELLY, Mike",K000376,1948,,0.378,0.393,-171.31777,0.88687,1427,70,,0.296,0.475
112,House,21168,14,7,PA,200,0,1,"MEEHAN, Patrick",M001181,1955,,0.22,0.076,-314.71284,0.80071,1416,127,,0.202,0.069
112,House,21170,14,10,PA,200,0,1,"MARINO, Thomas A.",M001179,1952,,0.352,0.477,-145.20387,0.89795,1349,62,,0.381,0.543
112,House,21171,14,11,PA,200,0,1,"BARLETTA, Lou",B001269,1956,,0.278,0.393,-178.78935,0.8813,1415,63,,0.25,0.389
112,House,29396,14,17,PA,100,0,1,"HOLDEN, Thomas Timothy (Tim)",H000712,1957,,-0.233,0.608,-440.36568,0.716,1316,202,,-0.315,0.8
112,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-237.67324,0.842,1386,86,,-0.409,-0.004
112,House,29561,14,14,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.331,0.099,-270.11622,0.82396,1395,124,,-0.462,0.058
112,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,-194.67808,0.871,1406,83,,0.496,0.027
112,House,29777,14,1,PA,100,0,1,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-189.02506,0.87545,1421,91,,-0.534,0.262
112,House,20136,5,2,RI,100,0,1,"LANGEVIN, James",L000559,1964,,-0.375,0.114,-191.02897,0.87363,1414,66,,-0.385,0.061
112,House,21172,5,1,RI,100,0,1,"CICILLINE, David N.",C001084,1961,,-0.389,-0.262,-165.00987,0.88978,1413,62,,-0.397,-0.19
112,House,20138,48,2,SC,200,0,1,"WILSON, Addison Graves (Joe)",W000795,1947,,0.53,0.16,-151.50357,0.89819,1411,56,,0.615,0.098
